ID,X,Y,Z
70654,0.769884,0.918239,5.25011
70653,1.10806,1.78217,5.727
70652,1.10282,1.779,5.73006
70651,0.749362,-0.0194511,5.51427
70650,0.755685,0.97004,5.3275
70649,0.768942,0.882372,5.45151
70648,0.759781,0.849765,5.42192
70647,0.759781,0.849765,5.42192
70646,0.762085,0.71501,5.48705
70645,0.7525,0.460162,5.54466
70644,0.739026,0.000252797,5.58606
70643,0.747744,0.348154,5.59471
70642,0.76172,1.44708,5.39084
70641,0.771765,1.41608,5.40096
70640,0.771772,1.39071,5.40951
70639,0.765355,1.17594,5.46943
70638,0.728026,0.189956,5.77581
70637,0.726021,0.0732401,5.76138
70636,0.738098,1.16799,5.47893
70635,0.848654,0.617001,4.3982
70634,0.721572,0.406855,5.78122
70633,0.692626,0.241332,5.77519
70632,0.717661,0.0981855,5.831
70631,0.746859,1.59013,5.44534
70630,0.7183,1.13319,5.57903
70629,0.722954,1.12035,5.58986
70628,0.714405,1.04344,5.57089
70627,0.698333,0.696756,5.71937
70626,0.732017,0.824298,5.75943
70625,0.732017,0.824298,5.75943
70624,0.722842,0.712461,5.79574
70623,0.702948,0.193339,5.94613
70622,0.710301,1.11862,5.80647
70621,0.711487,1.09632,5.81524
70620,0.708564,0.857165,5.88535
70619,0.706424,0.805355,5.90302
70618,0.725572,1.60426,5.65123
70617,0.734354,1.45092,5.7113
70616,-2.64889,-4.70181,2.22707
70615,0.644096,0.734372,5.92727
70614,0.716526,0.140049,5.55184
70613,0.650353,0.421245,6.12478
70612,0.660023,0.288778,6.16522
70611,0.760598,1.54377,5.35282
70610,0.728875,1.39857,5.75799
70609,0.677163,0.584397,6.12831
70608,0.677163,0.584397,6.12831
70607,0.891668,1.03786,3.92911
70606,0.670191,1.51584,5.67813
70605,0.695441,1.05153,5.97469
70604,0.694493,0.98719,5.99674
70603,0.719335,1.64674,5.80624
70602,0.701023,1.4125,5.95352
70601,0.676796,0.823329,6.22358
70599,0.911148,1.04884,4.28049
70598,0.945755,0.475979,4.15444
70597,0.948704,0.398531,4.13606
70596,0.948704,0.398531,4.13606
70595,0.95844,-0.01079,4.05352
70594,0.943524,-0.331007,4.08008
70593,0.930538,1.21544,4.4921
70592,0.906548,1.0863,4.29218
70591,0.91986,0.810725,4.35498
70590,0.892328,0.20161,4.31845
70589,0.925854,-0.174867,4.25364
70588,0.951552,-0.298159,4.35198
70587,0.904429,0.952444,4.51581
70586,0.892325,0.330576,4.49046
70585,0.907194,-0.0188119,4.36582
70584,0.912616,-0.0794853,4.37233
70583,0.880606,-0.195472,4.37347
70582,0.949971,-0.393141,4.47735
70581,1.63649,-0.538403,2.67187
70580,0.86627,0.838487,4.64211
70579,0.879928,0.831915,4.65539
70578,0.891535,0.504754,4.65532
70577,0.887014,0.494352,4.6399
70576,0.888812,0.193103,4.54689
70575,0.869516,-0.153632,4.65305
70574,0.847374,0.889153,4.62255
70573,0.846774,-0.0984832,4.66227
70572,0.812246,0.983585,4.91082
70571,0.832292,0.966491,4.91795
70570,0.80382,0.082543,4.9635
70569,0.824696,1.24683,4.9742
70568,0.836984,1.06963,4.97256
70567,0.788071,0.925943,4.95634
70566,0.807796,0.828669,4.96939
70565,0.852368,0.65637,4.40055
70564,0.824381,0.67089,5.02189
70563,1.15534,1.76315,5.69408
70562,0.818793,1.22838,5.00299
70561,0.857899,0.634319,4.42518
70560,1.14197,1.73851,5.71196
70559,0.815304,1.3694,5.11125
70558,0.815304,1.3694,5.11125
70557,0.816301,1.26843,5.12133
70556,0.799869,0.627334,5.20354
70555,0.753254,0.0252624,5.21949
70554,0.923562,1.5736,5.35703
70553,0.759443,0.967739,5.2269
70552,1.10046,1.75475,5.73309
70551,0.789665,1.47933,5.30474
70550,0.872766,1.43769,5.4227
70549,0.781431,1.21172,5.33127
70548,1.27447,0.564784,4.9028
70547,0.747127,0.941816,5.55017
70546,0.751798,0.90226,5.54995
70545,0.727849,0.0429187,5.75521
70544,0.779036,1.62807,5.41334
70543,0.73939,1.4269,5.39406
70542,0.746823,1.43565,5.41691
70541,0.801485,0.787151,4.63873
70540,0.699028,1.07453,5.49995
70539,0.717317,0.340066,5.74279
70538,0.803137,1.47769,5.51833
70537,0.723225,1.02195,5.59068
70536,0.683826,0.227693,5.88228
70535,0.713393,0.101979,5.90682
70534,0.75645,1.50729,5.54579
70533,0.749637,1.36876,5.58411
70532,0.749637,1.36876,5.58411
70531,0.710215,0.611269,5.80702
70530,0.765239,0.54731,5.53579
70529,0.757167,1.16316,5.72624
70528,0.698415,0.62338,5.95568
70527,0.698106,0.564143,5.94382
70525,-5.19843,-14.1676,2.88682
70524,0.735958,1.40892,5.70594
70523,0.717873,1.15087,5.79943
70522,0.696854,0.736615,5.92972
70521,0.679924,0.435584,6.02536
70520,0.745591,1.63444,5.64079
70519,0.74522,1.61668,5.63104
70518,0.743433,1.6206,5.64296
70517,0.742037,1.59637,5.65099
70516,0.722239,1.53764,5.6737
70515,0.738041,1.49864,5.68418
70514,0.739689,1.47513,5.69458
70513,0.719172,1.48576,5.6894
70512,0.632609,0.786848,5.9207
70511,0.646423,0.73887,5.92674
70510,0.661617,0.259091,6.20421
70509,0.848986,1.14,4.54131
70508,0.768624,1.03786,5.27822
70507,0.692333,1.22147,5.84758
70506,0.703738,1.17929,5.95185
70505,0.65391,0.334979,6.30756
70504,0.726521,1.58981,5.82509
70502,0.949199,0.529208,4.14457
70501,0.933698,0.0823565,3.97001
70500,0.943269,-0.184479,4.07285
70499,0.948056,-0.384286,3.95272
70498,0.901556,1.14413,4.28478
70497,0.891856,0.716099,4.37179
70496,0.903661,0.510451,4.19515
70495,0.919348,0.382244,4.36237
70494,0.884833,0.179763,4.25796
70493,0.896547,0.176216,4.30279
70492,0.896547,0.176216,4.30279
70491,0.930791,-0.10519,4.17779
70490,0.915948,-0.0500139,4.3298
70489,0.911849,-0.121974,4.32819
70488,0.910709,0.985127,4.4713
70487,0.900527,0.89513,4.43408
70486,0.908434,0.903375,4.56119
70485,0.896664,0.652425,4.42982
70484,0.88985,-0.0271099,4.44938
70483,0.865261,-0.176341,4.34766
70482,0.907503,-0.535458,4.49213
70481,0.977433,1.31362,4.87453
70480,0.873817,-0.0311272,4.60071
70479,0.871853,-0.177144,4.60144
70478,0.870574,-0.181347,4.63686
70477,0.867873,1.10087,4.74611
70476,0.853105,0.837466,4.63959
70475,0.857104,0.771426,4.68483
70474,0.86321,1.45692,4.82002
70473,0.826256,1.26923,4.89652
70472,0.833151,0.511998,4.90469
70471,0.823781,0.300998,4.98805
70470,1.58036,-0.916451,2.3531
70469,0.870674,-0.152111,5.18377
70468,0.835873,1.29202,4.96023
70467,0.780056,0.793066,4.96793
70466,0.788412,0.750479,4.97713
70465,0.778125,0.757838,4.97807
70464,0.808991,0.600055,5.06587
70463,0.234123,-2.06899,3.91844
70461,1.14928,1.75309,5.70363
70460,0.8039,0.779054,5.06676
70459,0.775106,0.500397,5.06069
70458,0.771538,0.406137,5.09357
70457,0.799264,0.153678,5.16679
70456,0.794821,1.30222,5.12086
70455,0.764335,1.06765,5.19589
70454,0.759248,1.00764,5.21345
70453,0.770415,-0.0243856,5.49686
70452,1.09741,1.71586,5.72171
70451,0.892523,1.59183,5.38352
70450,0.883556,1.53071,5.39478
70449,0.886106,1.52068,5.40215
70448,0.736706,0.528781,5.37004
70447,0.787464,1.28343,5.29362
70446,0.757205,0.670794,5.47824
70445,0.767817,1.56811,5.34553
70444,0.775938,1.39517,5.40411
70443,0.774306,1.38267,5.40627
70442,0.7739,1.36938,5.41152
70441,0.727059,1.13661,5.48889
70440,0.700067,0.619898,5.65527
70439,0.708494,0.147531,5.80843
70438,0.71402,1.03712,5.60345
70437,0.738687,0.931794,5.67123
70436,0.738687,0.931794,5.67123
70435,0.707565,0.698721,5.69741
70434,0.848013,0.322589,4.55174
70433,0.711384,0.59872,5.81367
70432,0.716182,0.60841,5.83548
70431,0.713844,0.566621,5.84208
70430,0.709277,0.474363,5.87475
70429,0.709488,0.43071,5.89239
70428,0.69007,0.246945,5.90018
70427,0.694646,0.255265,5.96333
70426,0.752397,1.45169,5.58579
70425,0.748804,1.42049,5.57683
70424,0.757643,1.15687,5.70875
70423,0.74609,1.51981,5.62447
70422,0.745839,1.4699,5.59886
70421,0.744256,1.45587,5.60267
70420,0.680222,0.188949,6.07487
70419,0.682521,0.81163,5.9063
70418,0.670191,0.246358,6.15968
70417,0.744216,1.64653,5.63622
70416,0.73737,1.62877,5.64479
70415,0.73369,1.56862,5.66462
70414,0.73316,1.55462,5.66814
70413,0.730794,1.52969,5.67542
70412,0.730296,1.50039,5.68786
70411,0.737983,1.48569,5.69047
70410,0.731107,1.47599,5.69617
70409,0.718648,1.49226,5.68722
70408,0.736522,1.4606,5.69788
70407,0.736124,1.41843,5.71406
70406,0.736124,1.41843,5.71406
70405,0.757955,0.978495,5.22168
70404,0.689194,1.12156,5.88086
70403,0.710304,1.06033,5.90027
70402,0.660988,0.348978,6.237
70401,0.658243,0.230596,6.249
70400,0.720752,1.42623,5.80042
70399,0.70101,1.03428,5.96217
70398,0.661297,0.357931,6.25304
70397,0.656303,0.36697,6.28468
70396,0.652664,0.327563,6.29395
70395,0.71664,1.40836,5.83531
70394,0.715943,1.34876,5.86248
70393,0.71173,1.38767,5.89589
70392,0.723749,1.64266,5.80525
70391,0.719308,1.59214,5.82386
70390,0.718898,1.59194,5.8439
70389,0.714254,1.47751,5.87426
70388,0.708139,1.43482,5.91517
70387,0.705684,1.37887,5.91742
70386,0.722219,1.64388,5.83709
70385,0.71255,1.57578,5.85941
70384,0.703964,1.42923,5.93861
70383,0.705452,1.41208,5.93124
70382,0.706231,1.4144,5.93723
70381,0.705027,1.41836,5.94935
70380,0.698692,1.41513,5.97989
70335,-2.19791,-8.95418,0.903799
70317,-8.20273,-6.92451,-10.9157
70316,-3.69902,-10.2713,3.77279
70309,0.584198,-0.830658,-1.56816
70306,0.293555,-2.52444,3.24564
70305,0.780342,1.31217,4.78606
70302,0.0477686,-2.21302,4.30072
70295,0.920044,0.618352,4.09405
70294,-1.97168,-3.51003,4.17644
70290,-0.371429,-1.19846,5.9877
70289,-0.343538,0.0980821,5.62887
70287,0.88063,0.184718,4.52174
70286,-5.978,-13.5302,1.66798
70285,0.81233,0.0817319,5.03522
70283,-0.990874,-1.91883,4.41492
70282,0.68675,0.923502,6.03971
70281,0.915451,0.964824,4.49297
70279,-0.645399,-5.00461,2.33239
70276,0.81895,0.661588,4.7667
70275,0.770096,-0.0341242,5.42071
70274,0.813837,-0.0476177,5.52799
70273,0.546168,-1.53879,3.98661
70272,0.778717,0.83288,5.35196
70271,0.766632,0.121039,5.18504
70270,0.775098,1.40684,5.37345
70269,0.770117,1.07054,5.45542
70268,0.771863,1.52368,5.35945
70267,0.769746,1.32346,5.43633
70266,0.760484,1.0404,5.515
70265,0.714077,0.0707651,5.80145
70264,0.727641,0.7682,5.60674
70263,0.800133,0.869608,5.01333
70262,0.733285,0.809446,5.6867
70261,0.700758,0.109909,5.91345
70260,-4.84591,-0.232707,-0.456602
70259,0.724442,0.694003,5.78912
70258,0.756801,1.57608,5.52436
70257,0.756801,1.57608,5.52436
70256,0.749794,1.41302,5.57493
70255,0.744048,1.21027,5.63559
70254,0.701707,0.359423,5.90659
70253,0.694139,0.258177,5.96281
70252,0.693228,0.141682,5.99066
70251,0.7409,1.33432,5.62798
70250,0.765631,1.16212,5.73835
70249,0.687463,0.281866,6.02233
70248,0.738516,1.37034,5.67627
70247,0.737662,1.35365,5.68223
70246,0.707757,0.78712,5.89595
70245,0.707757,0.78712,5.89595
70244,0.70956,0.750677,5.88046
70243,0.689639,0.476755,6.00769
70242,0.681876,0.178281,6.09056
70241,0.735851,1.44893,5.68542
70240,0.738615,1.3595,5.69562
70239,0.736613,1.61561,5.64674
70238,0.732807,1.54837,5.66912
70237,0.711895,0.991742,5.87669
70236,0.843914,0.514347,4.82611
70235,0.6672,0.4488,6.19273
70234,0.724595,1.41379,5.80251
70233,0.457116,-0.632032,-0.668894
70232,0.699175,1.02126,5.97458
70231,0.694962,1.05702,5.99167
70230,0.696067,1.0803,5.98957
70229,0.691585,0.913292,6.04549
70228,0.691585,0.913292,6.04549
70227,0.68922,1.55025,5.77283
70226,0.68922,1.55025,5.77283
70225,0.71489,1.55552,5.83778
70224,0.711497,1.36478,5.92131
70223,0.705278,1.37761,5.93314
70222,0.674908,0.764358,6.24346
70221,0.670326,0.657777,6.27898
70220,0.967102,1.37406,4.84055
70219,0.855647,1.43826,4.80703
70218,0.800835,-0.0360812,4.92121
70217,1.18478,0.809307,5.64701
70216,-0.0359716,-2.64606,3.48111
70215,0.823925,1.28335,4.99425
70214,0.765864,0.059847,5.20788
70213,0.797962,1.45129,5.06606
70212,0.812169,1.4339,5.07755
70211,0.800293,1.44142,5.07215
70210,0.801273,1.42738,5.07932
70209,0.806257,1.32067,5.11338
70208,-0.39585,-2.31706,3.63467
70207,0.776519,1.07665,5.19666
70206,0.79047,0.789802,5.25778
70205,0.776691,0.795936,5.30792
70204,0.745759,0.585103,5.34469
70203,0.780213,1.12973,5.34594
70202,0.756747,1.04163,5.29531
70201,0.760888,1.02837,5.30745
70200,0.746773,0.86873,5.35218
70199,0.736404,0.55337,5.41691
70198,0.727794,0.146641,5.4892
70197,-21.179,-42.3838,-15.0784
70196,0.782924,1.49433,5.35106
70195,0.777476,1.38483,5.39193
70194,0.777476,1.38483,5.39193
70193,0.762666,0.965299,5.505
70192,0.762666,0.965299,5.505
70191,0.727309,0.115504,5.68551
70190,0.764228,1.51969,5.36495
70189,0.749132,0.991577,5.53486
70188,0.738292,1.16841,5.47917
70187,0.713576,0.684387,5.63363
70186,0.727732,0.505625,5.71124
70185,0.728081,0.386103,5.7238
70184,0.72657,0.383583,5.72308
70182,0.740642,1.52296,5.42312
70181,0.7413,1.45092,5.44261
70180,0.771973,1.64468,5.49191
70179,0.719257,0.556957,5.80937
70178,0.681532,0.3185,5.84045
70177,0.754331,1.5063,5.54351
70176,0.751059,1.37582,5.5826
70175,0.75099,1.37583,5.58256
70174,-0.247096,-0.032568,4.9791
70173,0.726812,0.804378,5.7724
70172,0.74605,1.4499,5.60219
70171,0.700735,0.526768,5.94527
70170,0.743426,1.48189,5.61776
70169,0.679375,0.237188,6.08625
70168,0.745498,1.58539,5.6343
70167,0.743112,1.53748,5.63794
70166,0.743112,1.53748,5.63794
70165,0.716397,0.995475,5.83614
70164,0.686813,0.501651,6.0312
70163,0.65617,0.240329,5.76576
70162,1.0519,1.74454,5.88183
70161,0.745866,1.65601,5.61842
70160,0.720898,1.49921,5.68551
70159,0.737545,1.47485,5.67808
70158,0.737545,1.47485,5.67808
70157,0.731392,1.47991,5.69223
70156,0.731392,1.47991,5.69223
70155,0.721346,1.24388,5.76996
70154,0.716244,1.17029,5.7929
70153,0.655343,0.345145,6.12518
70152,0.665099,0.22584,6.18801
70151,0.724684,1.61143,5.64895
70150,0.725558,1.59185,5.65567
70149,0.727323,1.35225,5.76575
70148,0.727323,1.35225,5.76575
70147,0.726724,1.35612,5.77748
70146,0.726284,1.35584,5.77727
70145,0.642401,0.337579,6.14918
70144,0.662269,0.305469,6.18687
70143,0.722068,1.36658,5.81071
70142,0.722068,1.36658,5.81071
70141,0.67168,0.529756,6.16484
70140,0.667424,0.421953,6.20164
70139,0.719813,1.36988,5.82219
70138,0.719813,1.36988,5.82219
70137,0.717427,1.37312,5.83348
70136,0.717427,1.37312,5.83348
70135,0.699752,1.04309,5.96268
70134,0.678886,0.685367,6.11308
70133,0.671919,0.546951,6.16721
70132,0.660263,0.412195,6.26016
70131,0.721321,1.45066,5.83633
70130,0.663946,0.578585,6.25654
70129,0.677436,0.904023,6.1238
70128,0.722482,1.67205,5.79884
70127,0.721673,1.652,5.82276
70126,0.721341,1.62089,5.82785
70125,0.716404,1.58491,5.84638
70124,0.719638,1.67953,5.82273
70123,0.721761,1.66534,5.81925
70122,0.715814,1.59016,5.86179
70119,0.836047,1.34782,4.7905
70118,0.835427,0.521173,4.82141
70117,0.836524,1.28186,4.81738
70116,0.83112,1.19879,4.83958
70115,0.835391,1.04134,4.89883
70114,0.811271,0.341812,4.8206
70113,0.827906,0.239808,4.88542
70112,0.824533,0.828725,4.95595
70111,0.834152,1.50426,5.00313
70110,0.824159,1.38196,4.96033
70109,0.828509,1.20454,5.01726
70108,0.790495,0.533895,5.05682
70107,0.761436,0.442784,5.07678
70105,0.778406,1.40081,5.08933
70104,0.794703,1.29048,5.12401
70103,0.604378,-0.817897,5.10123
70102,0.773566,1.36008,5.09748
70101,0.794648,1.25792,5.2136
70100,0.756324,0.991671,5.21577
70099,0.779709,0.637773,5.32696
70098,0.797588,-0.0628573,5.46431
70097,-3.00924,-10.1253,1.28237
70096,0.915785,1.54601,5.40091
70095,0.914911,1.51192,5.41027
70094,0.753,0.900128,5.24433
70092,1.08626,0.971838,3.67724
70091,0.888199,1.48935,5.40914
70090,0.782652,0.558172,5.12987
70089,0.705971,0.13347,5.48414
70088,0.708542,0.165771,5.50014
70087,0.7113,0.104314,5.49519
70085,0.803458,0.0182377,5.71276
70084,0.746998,0.325571,5.60912
70083,0.760509,1.51254,5.36449
70082,0.756238,1.40825,5.3983
70081,0.755486,1.39478,5.40268
70080,0.75509,1.38347,5.40698
70079,0.739943,0.94851,5.54228
70078,0.734364,0.530856,5.67271
70077,0.719827,0.134676,5.74388
70076,0.693353,0.978981,5.53018
70074,0.737248,0.72111,5.62209
70073,0.736414,0.705068,5.62704
70072,0.734657,0.686003,5.6327
70071,0.680398,0.244055,5.77288
70070,0.702994,0.147444,5.84183
70069,0.774614,1.64847,5.47641
70068,0.758812,1.59682,5.52332
70067,0.756985,1.56674,5.51654
70066,0.757748,1.58342,5.52764
70065,0.755431,1.55832,5.53476
70064,0.729018,0.952239,5.72129
70062,0.755365,1.60013,5.53304
70061,0.754305,1.57522,5.5419
70060,0.751732,1.58271,5.56526
70059,0.752923,1.56597,5.55864
70058,0.746763,1.44617,5.61021
70057,0.752019,1.63056,5.56879
70056,0.751362,1.61535,5.58089
70055,0.747889,1.60502,5.59468
70054,0.750129,1.57333,5.58157
70053,0.747765,1.53211,5.60126
70052,0.742433,1.53394,5.60906
70051,0.7478,1.5075,5.61027
70050,0.743827,1.4605,5.6162
70049,0.74244,1.46897,5.64076
70048,0.742252,1.45743,5.6438
70047,0.676953,0.194547,6.09755
70046,0.747598,1.62678,5.61626
70045,0.745565,1.59715,5.60925
70044,0.746799,1.61288,5.62004
70043,0.745331,1.58845,5.62757
70042,0.744221,1.5154,5.63418
70041,0.741812,1.4858,5.64661
70040,0.67059,0.24318,6.11251
70039,0.673777,0.200516,6.12026
70038,0.779301,1.55455,5.34912
70037,0.745091,1.60562,5.63544
70036,0.744411,1.59229,5.63907
70035,0.736348,1.59312,5.65568
70034,0.740284,1.56352,5.65132
70033,0.740627,1.48197,5.67835
70032,0.670105,0.219212,6.16771
70031,0.668058,0.236096,6.17656
70030,0.667428,0.254449,6.18151
70029,0.732835,1.66315,5.63245
70028,0.721587,1.56777,5.66222
70027,0.722456,1.53019,5.67563
70026,0.728605,1.40359,5.75333
70025,0.680051,0.530572,6.11114
70024,0.728533,1.40922,5.76888
70023,0.727881,1.12823,5.56028
70022,0.674371,0.539225,6.14458
70021,0.674639,0.545315,6.15713
70020,0.719428,1.03145,5.61371
70019,0.687683,0.859626,6.05141
70018,0.716379,1.43239,5.84358
70017,0.403697,1.44266,5.61778
70016,0.716493,1.43863,5.86035
70015,0.718274,1.5855,5.82576
70014,0.71822,1.54963,5.8385
70013,0.719141,1.55188,5.84457
70012,0.718332,1.53767,5.84793
70011,0.716934,1.52598,5.85205
70010,0.719974,1.5133,5.85696
70009,0.71378,1.44117,5.87094
70008,0.712507,1.44428,5.8809
70007,0.725758,1.7108,5.78167
70006,0.723289,1.69756,5.79064
70005,0.722919,1.68529,5.79401
70004,0.723443,1.67884,5.7963
70003,0.723416,1.68248,5.80853
70002,0.722207,1.66035,5.80249
70001,0.72407,1.66264,5.80895
70000,0.721896,1.65717,5.81559
69999,0.720868,1.6412,5.82823
69998,0.718494,1.6346,5.82921
69997,0.718237,1.62356,5.83624
69996,0.719773,1.60781,5.83197
69995,0.720158,1.61665,5.83637
69994,0.716912,1.55494,5.85557
69993,0.71561,1.55863,5.86633
69992,0.713079,1.54284,5.86567
69991,0.716205,1.52972,5.8642
69990,0.713475,1.51371,5.86231
69989,0.714479,1.52,5.87917
69988,0.712579,1.48574,5.87796
69987,0.711755,1.49138,5.89417
69986,0.708528,1.47894,5.90266
69985,0.706409,1.46673,5.90667
69984,0.701885,1.37081,5.95539
69983,0.723876,1.7075,5.80063
69982,0.720711,1.70088,5.8019
69981,0.720711,1.70088,5.8019
69980,0.72606,1.70325,5.80958
69979,0.720903,1.66048,5.82687
69978,0.71892,1.62034,5.84812
69977,0.717652,1.61526,5.85482
69976,0.711142,1.52151,5.88477
69975,0.704601,1.41629,5.94351
69974,0.704461,1.40657,5.95174
69973,0.701981,1.37386,5.9649
69972,1.19034,1.58552,5.14433
69971,0.920139,1.15723,4.21441
69970,0.918936,0.556388,4.0917
69969,0.911994,1.04449,4.24886
69968,0.918521,0.894976,4.26281
69967,0.898187,0.901979,4.37824
69966,0.898187,0.901979,4.37824
69965,0.884696,0.67094,4.37191
69964,1.20966,1.67489,5.44602
69963,0.98847,1.39638,4.82066
69962,0.901256,0.939342,4.51198
69961,0.885256,0.977059,4.52252
69959,0.86928,-0.191029,4.63006
69958,0.801377,-0.52075,4.51887
69957,0.862664,-0.274406,4.74354
69956,0.715734,-0.995667,4.41095
69955,1.16463,1.6925,5.4715
69954,0.83996,1.36506,4.78053
69953,0.847494,1.25096,4.81135
69952,0.811658,1.39183,4.82794
69951,0.853908,-0.224665,4.9825
69950,-0.613234,-4.83707,2.10582
69949,0.850159,-0.192225,5.05037
69948,0.830261,1.41984,4.95035
69947,0.282928,0.14347,4.00259
69946,0.81174,0.757173,4.98617
69945,0.82238,0.298749,4.98574
69944,0.7944,0.0315137,4.95159
69943,0.794095,0.0556218,4.96326
69942,0.794095,0.0556218,4.96326
69941,0.780998,0.0402759,4.96416
69940,0.78843,0.834227,4.94819
69939,0.856056,-0.201335,4.32228
69938,0.772621,0.0113844,5.21534
69937,0.795585,1.37022,5.09721
69936,0.791971,1.28348,5.12472
69935,0.466002,0.696504,3.73628
69934,0.806213,1.22945,5.13136
69933,0.818374,0.372818,4.90813
69931,0.805939,1.26578,5.16991
69930,0.763476,1.05614,5.19931
69929,0.733803,0.55148,5.35177
69928,0.731503,0.492027,5.37319
69927,-3.13681,-10.2045,1.45147
69926,0.886938,1.57228,5.39234
69925,0.890313,1.52923,5.39778
69924,0.757978,0.514605,5.45858
69923,0.757079,0.461518,5.45186
69922,0.784812,1.4897,5.31743
69921,0.723871,0.244931,5.53615
69920,0.784639,1.53159,5.31806
69919,0.782966,1.53512,5.3284
69918,0.78313,1.50629,5.32551
69917,0.782769,1.52137,5.33279
69916,0.782725,1.49756,5.34224
69915,0.777441,1.51681,5.35718
69914,0.779169,1.37769,5.35293
69913,0.729941,0.0329611,5.69354
69912,0.762524,1.43435,5.39054
69911,0.757315,1.40251,5.40222
69910,0.760815,1.36005,5.46212
69909,0.720386,1.0608,5.51041
69908,0.679947,0.206648,5.78217
69907,0.712878,0.142452,5.81524
69906,0.773375,1.66328,5.48228
69905,0.605642,1.5554,5.31722
69904,0.718593,0.630235,5.79853
69903,0.76064,1.6108,5.50219
69902,0.758548,1.54781,5.54216
69901,0.754007,1.48475,5.54245
34651,1.54616,-0.255948,-0.579488
34644,1.51198,-0.218834,-0.320044
34643,1.51753,-0.217133,-0.356445
34623,1.32302,-0.018377,1.11447
34617,1.39713,-0.213035,0.483636
34602,1.51632,-0.508025,-0.477324
34596,1.49062,-0.537931,-0.234156
34595,1.49824,-0.53727,-0.313517
34581,1.48418,-0.57821,-0.202738
34578,1.48775,-0.581084,-0.214622
34577,1.49358,-0.591253,-0.249392
34576,1.494,-0.591038,-0.249525
34552,1.38795,-0.654095,0.536014
34548,1.36306,-0.772394,0.805468
34545,1.40613,-0.849222,0.394145
34539,1.39551,-1.13433,2.03832
34529,1.65791,-0.0641882,-0.630723
34519,1.54187,-0.0714954,-0.54866
34517,1.5447,-0.0635445,-0.568085
34514,1.83552,-0.159041,-0.773781
34511,1.53271,-0.0656647,-0.474225
34508,1.5344,-0.0777041,-0.487331
